elem_id;set_dt;remark;mode;limit_press
11210;2023-09-28 14:50:00.000;Участок на сработке ГРС Медведевский;1;NULL
18054;2023-09-28 14:50:00.000;Участок на сработке ГРС Медведевский;1;NULL
11206;2023-09-28 14:53:00.000;Участок на сработке ГРС Медведевский;1;NULL
11210;2023-09-28 14:53:00.000;Участок на сработке ГРС Медведевский;1;NULL
18054;2023-09-28 14:53:00.000;Участок на сработке ГРС Медведевский;1;NULL
9407;2023-09-29 14:36:00.000;После монтажа ВКПЗОУ;0;NULL
8261;2023-09-29 19:12:00.000;Выработан и подготовлен к стравливанию перед ОР;1;54.00
8267;2023-09-29 19:15:00.000;Выработан и подготовлен к стравливанию перед ОР;1;NULL
8328;2023-09-29 19:16:00.000;Подготовка участка к ОР;1;NULL
8336;2023-09-29 19:17:00.000;Подготовка участка к ОР;1;NULL
8261;2023-09-29 22:54:00.000;Выработан и подготовлен к стравливанию перед ОР;1;54.00
8328;2023-09-29 22:56:00.000;Подготовка участка к ОР;1;NULL
7881;2023-10-02 18:45:00.000;Участок выработан подготовлен к стравливанию и ремонту.;1;NULL
7915;2023-10-02 18:57:00.000;Участок выработан готов к стравливанию и ремонту.;1;54.70
7232;2023-10-03 06:07:00.000;Для проведения работ;1;NULL
11206;2023-10-04 08:15:00.000;Окончание сработки;1;NULL
11210;2023-10-04 08:15:00.000;Окончание сработки;1;NULL
18054;2023-10-04 08:15:00.000;Окончание сработки;1;NULL
8230;2023-10-04 10:00:00.000;Ограничение снято;0;NULL
8261;2023-10-04 10:00:00.000;Ограничение снято;0;NULL
10054;2023-10-04 10:00:00.000;Ограничение РРД;0;44.00
10175;2023-10-04 10:00:00.000;Ограничение РРД;0;47.40
10323;2023-10-04 10:00:00.000;Ограничение РРД;0;44.00
10373;2023-10-04 10:00:00.000;Ограничение РРД;0;44.00
7232;2023-10-04 16:31:00.000;Участок включен в работу после проведения ВТД;0;NULL
8230;2023-10-04 16:53:00.000;Участок отремонтирован.;0;43.90
8261;2023-10-04 16:56:00.000;Участок в работе .;0;54.00
8267;2023-10-04 16:56:00.000;По распоряжению ПДС;0;NULL
8306;2023-10-04 16:57:00.000;По распоряжению ПДС.;1;NULL
8298;2023-10-04 16:58:00.000;По распоряжению ПДС;0;NULL
8306;2023-10-04 16:58:00.000;По распоряжению ПДС;0;NULL
8328;2023-10-04 16:59:00.000;По распоряжению ПДС;0;NULL
8336;2023-10-04 16:59:00.000;По распоряжению ПДС;0;NULL
9630;2023-10-05 06:18:00.000;Распоряжение ПДС;1;NULL
9630;2023-10-05 06:40:00.000;По распоряжению ПДС;0;NULL
9648;2023-10-05 06:41:00.000;По распоряжению ПДС;0;NULL
8222;2023-10-06 06:23:00.000;Стравлен и выведен в ремонт;1;23.40
10373;2023-10-06 07:16:00.000;По результатам ВТД;1;44.00
10323;2023-10-06 07:17:00.000;По результатам ВТД;1;44.00
10373;2023-10-06 07:19:00.000;По результатам ВТД;1;44.00
10323;2023-10-06 07:26:00.000;По результатам ВТД;1;44.00
10373;2023-10-06 07:26:00.000;По результатам ВТД;1;44.00
8222;2023-10-06 07:46:00.000;Стравлен и выведен в ремонт;1;23.40
8426;2023-10-06 08:18:00.000;Выработан;1;NULL
8574;2023-10-06 08:18:00.000;Выработан;1;NULL
8612;2023-10-06 08:18:00.000;Выработан;1;NULL
8697;2023-10-06 08:18:00.000;Выработан;1;NULL
36088;2023-10-06 08:18:00.000;Выработан;1;NULL
36089;2023-10-06 08:18:00.000;Выработан;1;NULL
11206;2023-10-06 12:46:00.000;Участок в ремонте;1;NULL
11210;2023-10-06 12:46:00.000;Участок в ремонте;1;NULL
18054;2023-10-06 12:46:00.000;Участок в ремонте;1;NULL
6875;2023-10-06 16:33:00.000;Для проведения работ;1;NULL
6863;2023-10-06 16:35:00.000;Для проведения работ;1;NULL
6875;2023-10-06 16:43:00.000;Выработка газа на потребителя;1;NULL
6863;2023-10-07 05:57:00.000;.;0;NULL
6888;2023-10-07 17:57:00.000;На время проведения работ.;1;NULL
6909;2023-10-07 17:57:00.000;На время проведения работ.;1;NULL
6929;2023-10-07 17:57:00.000;На время проведения работ.;1;NULL
15965;2023-10-08 08:15:00.000;Вывод в ремонт.;1;45.68
7915;2023-10-09 07:05:00.000; Ремонт по результатам ВТД;1;54.70
6148;2023-10-09 10:00:00.000;Ограничение РРД;0;36.50
6704;2023-10-09 10:00:00.000;Ограничение РРД;0;36.50
6733;2023-10-09 10:00:00.000;Ограничение РРД;0;43.90
6855;2023-10-09 10:00:00.000;Ограничение РРД;0;43.90
6868;2023-10-09 10:00:00.000;Ограничение РРД;0;43.90
7284;2023-10-09 10:00:00.000;Ограничение РРД;0;43.90
7299;2023-10-09 10:00:00.000;.;0;NULL
7300;2023-10-09 10:00:00.000;Ограничение РРД;0;43.90
7303;2023-10-09 10:00:00.000;Ограничение РРД;0;43.90
18287;2023-10-09 10:57:00.000;Вывод в ремонт;1;54.04
6888;2023-10-09 15:55:00.000;.;1;NULL
6909;2023-10-09 15:55:00.000;.;1;NULL
6929;2023-10-09 15:55:00.000;.;1;NULL
6888;2023-10-09 15:58:00.000;.;1;NULL
6909;2023-10-09 15:58:00.000;.;1;NULL
6929;2023-10-09 15:58:00.000;.;1;NULL
36614;2023-10-09 17:39:00.000;Вывод в ремонт участка;1;52.10
15965;2023-10-10 05:37:00.000;Сработка участка;1;45.68
15965;2023-10-10 07:10:00.000;Сработка участка;1;45.68
36614;2023-10-10 07:32:00.000;Для вывода в ремонт;1;52.10
6875;2023-10-10 07:44:00.000;Участок стравлен;1;NULL
6888;2023-10-10 08:02:00.000;Участок стравлен;1;NULL
6909;2023-10-10 08:02:00.000;Участок стравлен;1;NULL
6929;2023-10-10 08:02:00.000;Участок стравлен;1;NULL
6875;2023-10-10 08:05:00.000;Участок стравлен;1;NULL
6888;2023-10-10 08:07:00.000;Участок стравле;1;NULL
6909;2023-10-10 08:07:00.000;Участок стравле;1;NULL
6929;2023-10-10 08:07:00.000;Участок стравле;1;NULL
6888;2023-10-10 08:08:00.000;Участок стравлен;1;NULL
6909;2023-10-10 08:08:00.000;Участок стравлен;1;NULL
6929;2023-10-10 08:08:00.000;Участок стравлен;1;NULL
18287;2023-10-10 08:25:00.000;По режиму;1;54.04
8380;2023-10-10 14:42:00.000;Срабатывание ГРС Красноярский;1;NULL
7871;2023-10-10 14:46:00.000;Срабатывание ГРС Красноярский;1;NULL
8381;2023-10-10 14:47:00.000;Срабатывание ГРС Красноярский;1;NULL
8384;2023-10-10 14:47:00.000;Срабатывание ГРС Красноярский;1;NULL
7829;2023-10-10 14:48:00.000;Срабатывание ГРС Красноярский;1;NULL
8386;2023-10-10 14:48:00.000;Срабатывание ГРС Красноярский;1;NULL
7817;2023-10-10 14:49:00.000;Срабатывание ГРС Красноярский;1;NULL
18287;2023-10-10 15:15:00.000;По режиму;1;54.04
7807;2023-10-10 15:19:00.000;Срабатывание контура КЦ;1;NULL
9263;2023-10-10 18:01:00.000;для выработки участка 106-116км 1н. ;1;NULL
9281;2023-10-10 18:01:00.000;для выработки участка 106-116км 1н. ;1;NULL
9401;2023-10-10 18:01:00.000;для выработки участка 106-116км 1н. ;1;NULL
9263;2023-10-10 18:04:00.000;срабатывание участка 106-116км 1н.;1;NULL
9281;2023-10-10 18:04:00.000;срабатывание участка 106-116км 1н.;1;NULL
9401;2023-10-10 18:04:00.000;срабатывание участка 106-116км 1н.;1;NULL
11206;2023-10-10 20:18:00.000;Участок в работе;0;NULL
11210;2023-10-10 20:18:00.000;Участок в работе;0;NULL
18054;2023-10-10 20:18:00.000;Участок в работе;0;NULL
15965;2023-10-10 22:44:00.000;Участок стравлен;1;45.68
15965;2023-10-10 22:49:00.000;.;1;45.68
9263;2023-10-11 11:59:00.000;Распоряжение ПДС;1;NULL
9281;2023-10-11 11:59:00.000;Распоряжение ПДС;1;NULL
9401;2023-10-11 11:59:00.000;Распоряжение ПДС;1;NULL
9263;2023-10-11 18:55:00.000;Врезка камер;1;NULL
9281;2023-10-11 18:55:00.000;Врезка камер;1;NULL
9401;2023-10-11 18:55:00.000;Врезка камер;1;NULL
6708;2023-10-12 05:41:00.000;вапапр;0;NULL
8405;2023-10-12 10:00:00.000;Ограничение РРД;0;44.00
8441;2023-10-12 10:00:00.000;Ограничение РРД;0;44.00
9792;2023-10-12 10:00:00.000;Ограничение РРД;0;44.00
9814;2023-10-12 10:00:00.000;Ограничение РРД;0;44.00
9954;2023-10-12 10:00:00.000;Ограничение РРД;0;49.30
9980;2023-10-12 10:00:00.000;Ограничение РРД;1;44.00
6733;2023-10-12 14:05:00.000;Проверка смены режима работы;0;NULL
7942;2023-10-13 08:17:00.000;Вывод участка для проведения огневых работ по результатам ВТД.;1;49.50
7915;2023-10-13 08:58:00.000;Ввод участка в работу;2;54.70
7881;2023-10-13 09:05:00.000;Участок в работу;0;NULL
6875;2023-10-13 12:44:00.000;Нормальный режим работы;1;NULL
6875;2023-10-13 12:45:00.000;Нормальный режим работы.;0;NULL
6888;2023-10-13 12:45:00.000;Нормальный режим работы.;0;NULL
6909;2023-10-13 12:45:00.000;Нормальный режим работы.;0;NULL
6929;2023-10-13 12:45:00.000;Нормальный режим работы.;0;NULL
15965;2023-10-13 22:54:00.000;Ввод в работу.;0;45.68
36614;2023-10-13 22:57:00.000;.;1;52.10
9980;2023-10-14 07:00:00.000;Стравлен до 30кгс/см2, для шурфовки;1;NULL
9980;2023-10-14 07:03:00.000;Стравлен до 30кгс/см2, для шурфовки, перед ремонтом по результа;1;NULL
9980;2023-10-14 07:06:00.000;Стравлен до 30кгс/см2, для шурфовки, перед ремонтом по ВТД;1;NULL
7915;2023-10-14 07:18:00.000;Включён в работу;0;54.70
7942;2023-10-14 07:20:00.000;Отключён;1;49.50
9263;2023-10-14 19:15:00.000;Распоряжение ПДС;0;NULL
9281;2023-10-14 19:15:00.000;Распоряжение ПДС;0;NULL
9401;2023-10-14 19:15:00.000;Распоряжение ПДС;0;NULL
7955;2023-10-15 08:52:00.000;На сработке участка 1616-1640км. 2н.;1;NULL
7942;2023-10-15 09:07:00.000;уч-ок 1616-1640км 2н. на сработке.;1;49.50
7955;2023-10-15 09:09:00.000;ГРС Южный на сработке с уч-ка 1616-1640 км.2н;2;NULL
7955;2023-10-15 09:14:00.000;выработка;0;NULL
7942;2023-10-15 09:15:00.000;ГРС Южный на сработке уч-ка 1616-1640км.2н.;1;49.50
10373;2023-10-15 14:48:00.000;Сработка уч-ка;1;44.00
7942;2023-10-15 18:27:00.000;Сработка;1;49.50
10373;2023-10-15 18:30:00.000;Сработка участка;1;44.00
7942;2023-10-16 06:05:00.000;Завершение сработки уч-ка 1616-1640км. 2н;1;49.50
7942;2023-10-16 06:26:00.000;Завершение сработки уч-ка 1616-1640км. 2н;1;49.50
10373;2023-10-16 09:24:00.000;Сработка через ГРС Увельский.;1;44.00
7942;2023-10-16 09:38:00.000;Стравлен для производства ОР;1;49.50
15965;2023-10-16 10:00:00.000;Ограничение снято;0;NULL
36614;2023-10-16 10:00:00.000;Ограничение снято;1;NULL
18287;2023-10-16 10:30:00.000;Стравлен газ из участка;1;54.04
9886;2023-10-16 11:14:00.000;ремонт участка;1;NULL
11033;2023-10-16 13:38:00.000;Сработка.;1;NULL
10893;2023-10-16 13:39:00.000;Сработка.;1;NULL
10901;2023-10-16 13:39:00.000;Сработка.;1;NULL
10918;2023-10-16 13:39:00.000;Сработка.;1;NULL
10921;2023-10-16 13:39:00.000;Сработка.;1;NULL
10893;2023-10-16 13:42:00.000;Сработка.;1;NULL
10901;2023-10-16 13:42:00.000;Сработка.;1;NULL
10918;2023-10-16 13:42:00.000;Сработка.;1;NULL
10921;2023-10-16 13:42:00.000;Сработка.;1;NULL
10893;2023-10-16 20:12:00.000;Сработка;1;NULL
10901;2023-10-16 20:12:00.000;Сработка;1;NULL
10918;2023-10-16 20:12:00.000;Сработка;1;NULL
10921;2023-10-16 20:12:00.000;Сработка;1;NULL
11033;2023-10-16 20:12:00.000;Сработка;1;NULL
9980;2023-10-17 10:37:00.000;Работы проводит УМГ Костанай.;1;NULL
10323;2023-10-17 14:26:00.000;Сработка участка;1;44.00
10323;2023-10-17 16:40:00.000;сработка участка;1;44.00
10323;2023-10-18 06:07:00.000;Сработка;1;44.00
10323;2023-10-18 08:22:00.000;Сработка участка;1;44.00
8317;2023-10-18 13:49:00.000;Выработка контура КС;2;NULL
8317;2023-10-18 13:53:00.000;Выработка контура КС;2;NULL
8317;2023-10-18 13:54:00.000;Выработка КЦ;2;NULL
11033;2023-10-18 16:30:00.000;Сработка;1;NULL
11033;2023-10-18 17:45:00.000;Участок стравлен;1;NULL
9263;2023-10-18 21:01:00.000;Распоряжение ПДС;2;NULL
9281;2023-10-18 21:01:00.000;Распоряжение ПДС;2;NULL
9401;2023-10-18 21:01:00.000;Распоряжение ПДС;2;NULL
9263;2023-10-18 21:08:00.000;Распоряжение ПДС;2;NULL
9281;2023-10-18 21:08:00.000;Распоряжение ПДС;2;NULL
9401;2023-10-18 21:08:00.000;Распоряжение ПДС;2;NULL
9263;2023-10-18 21:10:00.000;Срабатывание участка;2;NULL
9281;2023-10-18 21:10:00.000;Срабатывание участка;2;NULL
9401;2023-10-18 21:10:00.000;Срабатывание участка;2;NULL
9407;2023-10-18 21:15:00.000;Срабатывание участка;2;NULL
10323;2023-10-19 04:15:00.000;Сработка участка.;1;44.00
10373;2023-10-19 04:18:00.000;в ремонт;1;44.00
8164;2023-10-19 10:00:00.000;Ограничение РРД;0;44.00
8222;2023-10-19 10:00:00.000;Ограничение снято;1;NULL
8207;2023-10-19 10:06:00.000;Отключение участка 1708-1686км;1;49.00
7981;2023-10-19 10:32:00.000;Выработка с уч-ка 1640-1662км.2н.;1;51.39
7942;2023-10-19 10:34:00.000;Уч-ок в работу,после ремонта;0;49.50
7981;2023-10-19 11:19:00.000;Уч-ок 1640-1662км. 2н. в ремонт;1;51.39
8317;2023-10-19 14:04:00.000;По распоряжению ПДС;0;NULL
8222;2023-10-19 14:35:00.000;Пуск участка в рабо 1731-1708 после ремонта;2;NULL
8222;2023-10-19 14:37:00.000;После работ по результатам ВТД;0;NULL
8207;2023-10-19 16:03:00.000;Отключение участка для работ по результатам ВТД;1;49.00
10323;2023-10-19 20:06:00.000;Сработка участка;1;44.00
10373;2023-10-19 20:07:00.000;Ремонт участка;1;44.00
10893;2023-10-19 20:09:00.000;Сработка участка перед ремонтом;1;NULL
10901;2023-10-19 20:09:00.000;Сработка участка перед ремонтом;1;NULL
10918;2023-10-19 20:09:00.000;Сработка участка перед ремонтом;1;NULL
10921;2023-10-19 20:09:00.000;Сработка участка перед ремонтом;1;NULL
7915;2023-10-20 10:00:00.000;Ограничение снято;0;NULL
7942;2023-10-20 10:00:00.000;Ограничение снято;0;NULL
7981;2023-10-20 10:00:00.000;Ограничение снято;0;NULL
9263;2023-10-20 14:19:00.000;Работы по демонтажу ВКЗПОУ;1;NULL
9281;2023-10-20 14:19:00.000;Работы по демонтажу ВКЗПОУ;1;NULL
9401;2023-10-20 14:19:00.000;Работы по демонтажу ВКЗПОУ;1;NULL
9407;2023-10-20 14:22:00.000;Работы по демонтажу ВКЗПОУ;1;NULL
9407;2023-10-20 14:26:00.000;Работы по демонтажу ВКЗПОУ;1;NULL
9407;2023-10-20 14:29:00.000;Для демонтажа ВКЗПОУ;1;NULL
9263;2023-10-20 14:35:00.000;Демонтаж ВКЗПОУ;1;NULL
9281;2023-10-20 14:35:00.000;Демонтаж ВКЗПОУ;1;NULL
9401;2023-10-20 14:35:00.000;Демонтаж ВКЗПОУ;1;NULL
8207;2023-10-20 14:36:00.000;Участок стравлен,выведен в ремонт;1;49.00
9407;2023-10-20 14:36:00.000;Демонтаж ВКЗПОУ;1;NULL
8207;2023-10-20 14:38:00.000;Участок выведен в ремонт;1;49.00
9263;2023-10-20 14:45:00.000;Демонтаж ВКЗПОУ;1;NULL
9281;2023-10-20 14:45:00.000;Демонтаж ВКЗПОУ;1;NULL
9401;2023-10-20 14:45:00.000;Демонтаж ВКЗПОУ;1;NULL
7981;2023-10-20 16:46:00.000;Ввод уч-ка 1640-1662 км. 2 н. в работу.;0;51.39
7968;2023-10-20 17:00:00.000;Вывод уч-ка 1640-1662 км. 1 н. в ремонт;1;NULL
7968;2023-10-20 17:02:00.000;Вывод уч-ка 1640-1662 км. 1 н. в ремонт;1;NULL
10373;2023-10-20 19:45:00.000;Заполнение;1;44.00
10373;2023-10-20 19:53:00.000;Заполнение;1;44.00
10373;2023-10-20 20:20:00.000;Заполнение;1;44.00
10373;2023-10-20 21:38:00.000;участок в работу;0;44.00
7968;2023-10-23 08:05:00.000;Уч-ок 1616-1640 км. в ремонт;1;NULL
10373;2023-10-23 10:00:00.000;Ограничение снято;0;NULL
10093;2023-10-23 11:52:00.000;Ремонт уч-ка 1835-1847,1;1;NULL
10093;2023-10-23 17:08:00.000;Стравливание прекращено;1;NULL
9980;2023-10-23 17:10:00.000;ремон участка;1;44.00
11384;2023-10-24 07:09:00.000;Подключение перехода;2;NULL
18371;2023-10-24 07:09:00.000;Подключение перехода;2;NULL
18387;2023-10-24 07:12:00.000;Подключение перехода;2;NULL
11385;2023-10-24 07:13:00.000;Подключение перехода;1;NULL
18394;2023-10-24 07:14:00.000;Подключение перехода.;2;NULL
18403;2023-10-24 07:14:00.000;Подключение перехода.;2;NULL
18411;2023-10-24 07:14:00.000;Подключение перехода.;2;NULL
18412;2023-10-24 07:14:00.000;Подключение перехода.;2;NULL
11384;2023-10-24 07:27:00.000;Подключение перехода.;1;NULL
18371;2023-10-24 07:27:00.000;Подключение перехода.;1;NULL
18387;2023-10-24 07:27:00.000;Подключение перехода.;1;NULL
10093;2023-10-24 17:43:00.000;Ремонт.;1;NULL
8426;2023-10-24 18:23:00.000;Участок стравлен для замены дефектных катушек.;1;NULL
8574;2023-10-24 18:23:00.000;Участок стравлен для замены дефектных катушек.;1;NULL
8612;2023-10-24 18:23:00.000;Участок стравлен для замены дефектных катушек.;1;NULL
8697;2023-10-24 18:23:00.000;Участок стравлен для замены дефектных катушек.;1;NULL
36088;2023-10-24 18:23:00.000;Участок стравлен для замены дефектных катушек.;1;NULL
36089;2023-10-24 18:23:00.000;Участок стравлен для замены дефектных катушек.;1;NULL
18394;2023-10-25 03:19:00.000;В работу;0;NULL
18403;2023-10-25 03:19:00.000;В работу;0;NULL
18411;2023-10-25 03:19:00.000;В работу;0;NULL
18412;2023-10-25 03:19:00.000;В работу;0;NULL
18387;2023-10-25 03:20:00.000;В работу;0;NULL
11385;2023-10-25 03:21:00.000;По режиму;2;NULL
11384;2023-10-25 03:25:00.000;В работу;0;NULL
18371;2023-10-25 03:25:00.000;В работу;0;NULL
11385;2023-10-25 03:42:00.000;По режиму;0;NULL
10323;2023-10-25 08:16:00.000;Отключен и сработан;1;44.00
9407;2023-10-25 10:00:00.000;Ограничение РРД;0;44.00
9886;2023-10-25 11:13:00.000;Стравливание участка;1;NULL
9886;2023-10-25 11:17:00.000;Стравливание участка для ремонта.;1;NULL
9263;2023-10-25 16:42:00.000;Заполнение участка 106-116км Ду 1000;0;NULL
9281;2023-10-25 16:42:00.000;Заполнение участка 106-116км Ду 1000;0;NULL
9401;2023-10-25 16:42:00.000;Заполнение участка 106-116км Ду 1000;0;NULL
10323;2023-10-25 17:43:00.000;Ремонт.;1;44.00
9407;2023-10-26 04:04:00.000;Демонтаж ВКЗПОУ;1;NULL
9409;2023-10-27 09:55:00.000;Ремонт по результатам ВТД;1;NULL
11494;2023-10-27 09:55:00.000;Ремонт по результатам ВТД;1;NULL
11515;2023-10-27 09:55:00.000;Ремонт по результатам ВТД;1;NULL
15227;2023-10-27 09:55:00.000;Ремонт по результатам ВТД;1;NULL
15230;2023-10-27 09:55:00.000;Ремонт по результатам ВТД;1;NULL
15230;2023-10-27 13:45:00.000;Ремонт по результатам ВТД;1;NULL
18287;2023-10-27 13:45:00.000;Участок в работе;0;54.04
36614;2023-10-27 13:55:00.000;в работу;0;NULL
15230;2023-10-27 16:25:00.000;Ремонт по результатам ВТД;2;NULL
11494;2023-10-27 17:08:00.000;по режиму;0;NULL
11515;2023-10-27 17:08:00.000;по режиму;0;NULL
15227;2023-10-27 17:08:00.000;по режиму;0;NULL
9407;2023-10-27 22:43:00.000;после демонтажа КЗПОУ;0;NULL
9409;2023-10-28 05:02:00.000;по режиму.;1;NULL
9409;2023-10-28 05:20:00.000;По режиму;1;NULL
15230;2023-10-28 05:20:00.000;Выработка газа через ГРС;1;NULL
9409;2023-10-28 05:21:00.000;Выработка газа через ГРС;1;NULL
15230;2023-10-28 05:21:00.000;Выработка газа через ГРС;1;NULL
11494;2023-10-28 05:28:00.000;Выработка газа через ГРС;1;NULL
11515;2023-10-28 05:28:00.000;Выработка газа через ГРС;1;NULL
15227;2023-10-28 05:28:00.000;Выработка газа через ГРС;1;NULL
10323;2023-10-30 10:00:00.000;Ограничение снято;1;NULL
10175;2023-10-30 10:51:00.000;Отключение участка;1;47.40
10175;2023-10-30 11:58:00.000;Отключение участка;1;47.40
10323;2023-10-30 13:52:00.000;Участок в работу;0;NULL
9010;2023-10-31 17:47:00.000;Выроботка газа;1;NULL
32111;2023-10-31 17:47:00.000;Выроботка газа;1;NULL
8426;2023-10-31 17:48:00.000;Включен в работу;0;NULL
8574;2023-10-31 17:48:00.000;Включен в работу;0;NULL
8612;2023-10-31 17:48:00.000;Включен в работу;0;NULL
8697;2023-10-31 17:48:00.000;Включен в работу;0;NULL
36088;2023-10-31 17:48:00.000;Включен в работу;0;NULL
36089;2023-10-31 17:48:00.000;Включен в работу;0;NULL
9010;2023-10-31 17:53:00.000;Выработка газа;1;NULL
32111;2023-10-31 17:53:00.000;Выработка газа;1;NULL
9010;2023-10-31 19:13:00.000;Выработка газа;1;NULL
32111;2023-10-31 19:13:00.000;Выработка газа;1;NULL
9010;2023-10-31 19:16:00.000;Выработка газа;1;NULL
32111;2023-10-31 19:16:00.000;Выработка газа;1;NULL
8207;2023-10-31 19:21:00.000;Участок выведен в ремонт;1;NULL
11033;2023-10-31 21:03:00.000;Участок в работе;0;NULL
10893;2023-11-01 06:27:00.000;Перепуск.;1;NULL
10901;2023-11-01 06:27:00.000;Перепуск.;1;NULL
10918;2023-11-01 06:27:00.000;Перепуск.;1;NULL
10921;2023-11-01 06:27:00.000;Перепуск.;1;NULL
9980;2023-11-01 12:07:00.000;Для проведения работ по результатам ВТД;1;44.00
9980;2023-11-01 12:36:00.000;тест;1;44.00
9980;2023-11-01 12:37:00.000;Ремонт участка
;1;44.00
9980;2023-11-01 15:55:00.000;тест;1;44.00
9980;2023-11-01 16:05:00.000;Ремонт участка;1;44.00
9409;2023-11-02 11:43:00.000;Окончание выработки участка.;1;NULL
9409;2023-11-02 22:29:00.000;Окончание выработки участка;1;NULL
9409;2023-11-02 22:32:00.000;После выработки на ГРС Н. Кременкуль;1;NULL
7935;2023-11-03 09:01:00.000;Выработка газа для ремонта;1;49.00
10054;2023-11-03 09:29:00.000;Отключение участка;1;44.00
10054;2023-11-03 10:47:00.000;Отключение участка;1;44.00
10120;2023-11-03 10:48:00.000;Отключение участка;1;NULL
7968;2023-11-03 11:27:00.000;Ввод уч-ка 1640-1662км в работу;0;NULL
8164;2023-11-03 12:04:00.000;Ремонт участка;1;44.00
8164;2023-11-03 12:07:00.000;Ремонт участка;1;44.00
10175;2023-11-03 12:17:00.000;Ввод участка в работу;0;47.40
8207;2023-11-03 12:23:00.000;.;0;NULL
10175;2023-11-03 12:24:00.000;Участок в работе;0;NULL
8230;2023-11-03 12:39:00.000;Участок на выработке через ГРС Южно-Степное;1;NULL
8261;2023-11-03 12:43:00.000;На выработке через ГРС Карталы;1;NULL
8267;2023-11-03 12:44:00.000;На выработке через ГРС Карталы;1;NULL
8298;2023-11-03 12:45:00.000;На выработке через ГРС Карталы;1;NULL
8306;2023-11-03 12:45:00.000;На выработке через ГРС Карталы;1;NULL
8328;2023-11-03 12:45:00.000;На выработке через ГРС Карталы;1;NULL
8336;2023-11-03 12:46:00.000;На выработке через ГРС Карталы;1;NULL
9246;2023-11-06 16:07:00.000;выработка газа через ГРС-4 Магнитогорск. Демонтаж ВКПЗОУ ;1;54.80
9246;2023-11-06 17:16:00.000;.;1;54.80
9246;2023-11-06 18:12:00.000;.;1;54.80
9246;2023-11-06 19:40:00.000;Для проведения работ на 110,8 км;1;54.80
9246;2023-11-07 06:47:00.000;подготовка к ор;1;54.80
7935;2023-11-07 07:18:00.000;Проведение ОР на уч-ке 1616-1640км, 1нитка;1;49.00
8164;2023-11-07 11:49:00.000;участок выведен из работы для ремонта;1;44.00
9246;2023-11-07 12:29:00.000;сработан;1;54.80
9246;2023-11-07 13:59:00.000;участок стравлен;1;54.80
9409;2023-11-07 14:08:00.000;Участок стравлен;1;NULL
15230;2023-11-07 14:17:00.000;Участок стравлен;1;NULL
11494;2023-11-07 14:18:00.000;Участок стравлен;1;NULL
11515;2023-11-07 14:18:00.000;Участок стравлен;1;NULL
15227;2023-11-07 14:18:00.000;Участок стравлен;1;NULL
10893;2023-11-07 15:30:00.000;Вывод участка в ремонт;1;NULL
10901;2023-11-07 15:30:00.000;Вывод участка в ремонт;1;NULL
10918;2023-11-07 15:30:00.000;Вывод участка в ремонт;1;NULL
10921;2023-11-07 15:30:00.000;Вывод участка в ремонт;1;NULL
10054;2023-11-07 17:50:00.000;Вывод в ремонт;1;44.00
10120;2023-11-07 17:50:00.000;Вывод в ремонт;1;NULL
11681;2023-11-08 10:00:00.000;Ограничение снято;1;NULL
18287;2023-11-08 10:00:00.000;Ограничение снято;0;NULL
18429;2023-11-08 10:00:00.000;Ограничение снято;1;NULL
18438;2023-11-08 10:00:00.000;Ограничение снято;1;NULL
8164;2023-11-08 21:30:00.000;.;0;NULL
8336;2023-11-09 09:57:00.000;После вырабтки газа 19-2- 1708-2;0;NULL
9980;2023-11-09 10:00:00.000;Ограничение снято;1;NULL
10054;2023-11-09 10:00:00.000;Ограничение снято;1;NULL
8212;2023-11-09 10:42:00.000;Ремонт по результатам ВТД;1;43.90
8230;2023-11-09 10:43:00.000;Запущен в работу после выработка газа 1708-19-2;0;NULL
8261;2023-11-09 10:44:00.000;Запущен в работу после выработки 1708-1668 2н.;0;NULL
8267;2023-11-09 10:47:00.000;Пуск в работу после выработки 1708-19-2;1;NULL
8267;2023-11-09 10:48:00.000;Пуск в работу после выработки газа 1708-19-2;0;NULL
8298;2023-11-09 10:49:00.000;Пуск в работу после выработки газа 1708-19-2;0;NULL
8306;2023-11-09 10:49:00.000;Пуск в работу после выработки газа 1708-19-2;0;NULL
8328;2023-11-09 10:50:00.000;Пуск в работу после выработки газа 1708-19-2;0;NULL
10054;2023-11-09 15:41:00.000;Ввод участка в работу;0;NULL
10120;2023-11-09 15:42:00.000;Ввод участка в работу;0;NULL
9814;2023-11-09 18:56:00.000;срабатывание;1;44.00
9814;2023-11-09 18:58:00.000;вывод в ремрнт;1;44.00
9814;2023-11-09 18:59:00.000;2;1;44.00
8441;2023-11-09 19:04:00.000;Сработка;1;44.00
8317;2023-11-09 19:05:00.000;Сработка;1;NULL
8317;2023-11-09 19:06:00.000;1;1;NULL
8317;2023-11-09 19:07:00.000;2;1;NULL
10142;2023-11-09 19:25:00.000;2;1;NULL
7232;2023-11-10 10:00:00.000;Ограничение РРД;0;43.90
9246;2023-11-11 11:05:00.000;участок включен;0;54.80
9246;2023-11-13 10:00:00.000;Ограничение снято;0;NULL
30676;2023-11-13 11:53:00.000;"Контур КЦ стравлен.Ремонт дефектных участков ГПА №4;5;6";1;NULL
6383;2023-11-13 12:01:00.000;"Контур КЦ стравлен.Ремонт дефектных участков ГПА №4;5;6";1;NULL
